"country_name","year","v2x_libdem","v2fsuffrage","e_migdppc","e_mipopula","e_pt_coup"
"Argentina",1988,0.662,100,11244,32102.76,1
"Argentina",1989,0.665,100,10393,32569.38,0
"Argentina",1990,0.61,100,10254,33036,0
"Argentina",1991,0.62,100,11223.98,33466,0
"Argentina",1992,0.622,100,12267.08,33896,0
"Argentina",1993,0.623,100,12926.79,34326,0
"Argentina",1994,0.628,100,13571.38,34756,0
"Argentina",1995,0.63,100,13086.04,35186,0
"Argentina",1996,0.619,100,13715.23,35616,0
"Argentina",1997,0.619,100,14722.65,36046,0
"Argentina",1998,0.625,100,15185.96,36476,0
"Argentina",1999,0.624,100,14577.83,36906,0
"Argentina",2000,0.657,100,14368.94,37336,0
"Ethiopia",1981,0.016,0,1009,37272.1,0
"Ethiopia",1982,0.016,0,980,38508.2,0
"Ethiopia",1983,0.016,0,999,39744.3,0
"Ethiopia",1984,0.016,0,956,40980.4,0
"Ethiopia",1985,0.016,0,880,42216.5,0
"Ethiopia",1986,0.016,0,920,43452.6,0
"Ethiopia",1987,0.022,100,980,44688.7,0
"Ethiopia",1988,0.031,100,969,45924.8,0
"Ethiopia",1989,0.031,100,956,47160.9,1
"Ethiopia",1990,0.032,100,915,48397,0
"Ethiopia",1991,0.081,0,810.79,49973.8,0
"Ethiopia",1992,0.099,0,708.37,51550.6,0
"Ethiopia",1993,0.101,0,699.23,53127.4,0
"Ethiopia",1994,0.088,100,731.75,54704.2,0
"Ethiopia",1995,0.104,100,744.14,56281,0
"Ethiopia",1996,0.115,100,782.99,57857.8,0
"Ethiopia",1997,0.115,100,815.15,59434.6,0
"Ethiopia",1998,0.115,100,786.28,61011.4,0
"Ethiopia",1999,0.115,100,761.9,62588.2,0
"Ethiopia",2000,0.114,100,771.73,64165,0
"India",1981,0.518,100,1557,695000,0
"India",1982,0.515,100,1570,711000,0
"India",1983,0.515,100,1663,727000,0
"India",1984,0.516,100,1690,743000,0
"India",1985,0.532,100,1720,759000,0
"India",1986,0.54,100,1755,775000,0
"India",1987,0.54,100,1793,791000,0
"India",1988,0.536,100,1938,807000,0
"India",1989,0.538,100,2024,823000,0
"India",1990,0.555,100,2087,839000,0
"India",1991,0.573,100,2062.31,855512.4,0
"India",1992,0.586,100,2115.26,872024.8,0
"India",1993,0.587,100,2176.43,888537.2,0
"India",1994,0.592,100,2254.9,905049.6,0
"India",1995,0.592,100,2355.96,921562,0
"India",1996,0.598,100,2475.57,938074.4,0
"India",1997,0.601,100,2514.02,954586.8,0
"India",1998,0.605,100,2611.78,971099.2,0
"India",1999,0.602,100,2707.74,987611.6,0
"India",2000,0.592,100,2753.09,1004124,0
"Kenya",1981,0.114,100,1647,17033.66,0
"Kenya",1982,0.107,100,1680,17735.92,1
"Kenya",1983,0.104,100,1627,18438.18,0
"Kenya",1984,0.101,100,1594,19140.44,0
"Kenya",1985,0.101,100,1604,19842.7,0
"Kenya",1986,0.101,100,1658,20544.96,0
"Kenya",1987,0.101,100,1698,21247.22,0
"Kenya",1988,0.096,100,1741,21949.48,0
"Kenya",1989,0.096,100,1761,22651.74,0
"Kenya",1990,0.124,100,1780,23354,0
"Kenya",1991,0.133,100,1777.78,24069.4,0
"Kenya",1992,0.164,100,1724.87,24784.8,0
"Kenya",1993,0.204,100,1698.25,25500.2,0
"Kenya",1994,0.205,100,1729.72,26215.6,0
"Kenya",1995,0.206,100,1789.89,26931,0
"Kenya",1996,0.206,100,1851.28,27646.4,0
"Kenya",1997,0.207,100,1846.37,28361.8,0
"Kenya",1998,0.218,100,1889.97,29077.2,0
"Kenya",1999,0.218,100,1920.83,29792.6,0
"Kenya",2000,0.248,100,1914.89,30508,0
"North Korea",1990,0.014,100,2455.82,20018.55,0
"North Korea",1991,0.015,100,2315.96,20142.995,0
"North Korea",1992,0.014,100,2120.55,20267.44,0
"North Korea",1993,0.014,100,1996.29,20391.885,0
"North Korea",1994,0.014,100,1925.96,20516.33,0
"North Korea",1995,0.014,100,1816.01,20640.775,0
"North Korea",1996,0.014,100,1733.1,20765.22,0
"North Korea",1997,0.014,100,1604.9,20889.665,0
"North Korea",1998,0.014,100,1579.93,21014.11,0
"North Korea",1999,0.014,100,1664.64,21138.555,0
"North Korea",2000,0.014,100,1657.14,21263,0
"South Korea",1981,0.112,100,6398.85,38598.5,0
"South Korea",1982,0.124,100,6821.47,39073,0
"South Korea",1983,0.127,100,7611.73,39547.5,0
"South Korea",1984,0.131,100,8303.52,40022,0
"South Korea",1985,0.149,100,8859.36,40496.5,0
"South Korea",1986,0.155,100,9756.21,40971,0
"South Korea",1987,0.174,100,10864.97,41445.5,0
"South Korea",1988,0.413,100,12039.95,41920,0
"South Korea",1989,0.517,100,12759.49,42394.5,0
"South Korea",1990,0.517,100,13874,42869,0
"South Korea",1991,0.517,100,15056.16,43266,0
"South Korea",1992,0.537,100,15712,43663,0
"South Korea",1993,0.625,100,16503.43,44060,0
"South Korea",1994,0.629,100,17720.4,44457,0
"South Korea",1995,0.629,100,19089.3,44854,0
"South Korea",1996,0.636,100,20204.56,45251,0
"South Korea",1997,0.655,100,21055.95,45648,0
"South Korea",1998,0.748,100,19624.69,46045,0
"South Korea",1999,0.753,100,21540.69,46442,0
"South Korea",2000,0.768,100,23108.02,46839,0
"Lebanon",1981,0.198,0,4549,3093.3,0
"Lebanon",1982,0.195,0,2823,3099.6,0
"Lebanon",1983,0.195,0,3402,3105.9,0
"Lebanon",1984,0.195,0,4828,3112.2,0
"Lebanon",1985,0.195,0,5895,3118.5,0
"Lebanon",1986,0.195,0,5400,3124.8,0
"Lebanon",1987,0.195,0,6202,3131.1,0
"Lebanon",1988,0.19,0,4385,3137.4,0
"Lebanon",1989,0.178,0,2488,3143.7,0
"Lebanon",1990,0.196,0,3086,3150,0
"Lebanon",1991,0.198,0,4326.3,3193.1,0
"Lebanon",1992,0.196,100,4618.01,3236.2,0
"Lebanon",1993,0.195,100,5053.28,3279.3,0
"Lebanon",1994,0.192,100,5585.67,3322.4,0
"Lebanon",1995,0.193,100,6095.4,3365.5,0
"Lebanon",1996,0.193,100,6567.4,3408.6,0
"Lebanon",1997,0.193,100,6581.05,3451.7,0
"Lebanon",1998,0.193,100,6994.16,3494.8,0
"Lebanon",1999,0.193,100,7147.55,3537.9,0
"Lebanon",2000,0.197,100,7405.71,3581,0
"Nigeria",1981,0.267,100,1855,76999.3,0
"Nigeria",1982,0.267,100,1784,79177.6,0
"Nigeria",1983,0.158,100,1631,81355.9,2
"Nigeria",1984,0.096,0,1527,83534.2,0
"Nigeria",1985,0.097,0,1621,85712.5,2
"Nigeria",1986,0.1,0,1610,87890.8,0
"Nigeria",1987,0.1,0,1556,90069.1,0
"Nigeria",1988,0.1,0,1667,92247.4,0
"Nigeria",1989,0.101,0,1729,94425.7,0
"Nigeria",1990,0.101,0,1773,96604,1
"Nigeria",1991,0.102,0,1759,99261.5,0
"Nigeria",1992,0.111,100,1793.94,101919,0
"Nigeria",1993,0.105,0,1817.75,104576.5,2
"Nigeria",1994,0.099,0,1820.3,107234,0
"Nigeria",1995,0.095,0,1851.04,109891.5,0
"Nigeria",1996,0.096,0,1924.09,112549,0
"Nigeria",1997,0.098,0,1977.29,115206.5,0
"Nigeria",1998,0.109,0,2025.86,117864,0
"Nigeria",1999,0.24,100,2034.83,120521.5,0
"Nigeria",2000,0.324,100,2144.83,123179,0
"Philippines",1981,0.061,100,3819,52354.962,0
"Philippines",1982,0.062,100,3859,53769.744,0
"Philippines",1983,0.062,100,3837,55184.526,0
"Philippines",1984,0.063,100,3469,56599.308,0
"Philippines",1985,0.064,100,3135,58014.09,0
"Philippines",1986,0.12,100,3161,59428.872,1
"Philippines",1987,0.289,100,3218,60843.654,1
"Philippines",1988,0.419,100,3355,62258.436,0
"Philippines",1989,0.419,100,3481,63673.218,1
"Philippines",1990,0.437,100,3502,65088,1
"Philippines",1991,0.437,100,3432.58,66701.4,0
"Philippines",1992,0.433,100,3399.24,68314.8,0
"Philippines",1993,0.415,100,3427.13,69928.2,0
"Philippines",1994,0.416,100,3529.01,71541.6,0
"Philippines",1995,0.418,100,3637.63,73155,0
"Philippines",1996,0.419,100,3790.78,74768.4,0
"Philippines",1997,0.419,100,3928.01,76381.8,0
"Philippines",1998,0.43,100,3852.63,77995.2,0
"Philippines",1999,0.44,100,3917.09,79608.6,0
"Philippines",2000,0.448,100,4033.56,81222,0
"Tanzania",1981,0.246,100,920,19319.9,0
"Tanzania",1982,0.247,100,905,19974.8,0
"Tanzania",1983,0.247,100,875,20629.7,0
"Tanzania",1984,0.247,100,870,21284.6,0
"Tanzania",1985,0.251,100,843,21939.5,0
"Tanzania",1986,0.253,100,845,22594.4,0
"Tanzania",1987,0.255,100,859,23249.3,0
"Tanzania",1988,0.255,100,867,23904.2,0
"Tanzania",1989,0.255,100,870,24559.1,0
"Tanzania",1990,0.27,100,875,25214,0
"Tanzania",1991,0.282,100,891.89,26063.8,0
"Tanzania",1992,0.34,100,895.48,26913.6,0
"Tanzania",1993,0.345,100,900.41,27763.4,0
"Tanzania",1994,0.352,100,904.76,28613.2,0
"Tanzania",1995,0.381,100,931,29463,0
"Tanzania",1996,0.417,100,979.73,30312.8,0
"Tanzania",1997,0.417,100,1017.17,31162.6,0
"Tanzania",1998,0.417,100,1052.08,32012.4,0
"Tanzania",1999,0.417,100,1100.35,32862.2,0
"Tanzania",2000,0.406,100,1148.68,33712,0
"Thailand",1981,0.202,100,4230,47842.856,1
"Thailand",1982,0.21,100,4375,48659.952,0
"Thailand",1983,0.226,100,4538,49477.048,0
"Thailand",1984,0.233,100,4720,50294.144,0
"Thailand",1985,0.233,100,4862,51111.24,1
"Thailand",1986,0.235,100,5053,51928.336,0
"Thailand",1987,0.232,100,5453,52745.432,0
"Thailand",1988,0.25,100,6089,53562.528,0
"Thailand",1989,0.273,100,6735,54379.624,0
"Thailand",1990,0.279,100,7385,55196.72,0
"Thailand",1991,0.172,0,7849.74,55863.341,2
"Thailand",1992,0.211,100,8409.02,56529.962,0
"Thailand",1993,0.32,100,8964.29,57196.583,0
"Thailand",1994,0.324,100,9499.52,57863.204,0
"Thailand",1995,0.329,100,10080.21,58529.825,0
"Thailand",1996,0.3,100,10458.36,59196.446,0
"Thailand",1997,0.332,100,9995.62,59863.067,0
"Thailand",1998,0.403,100,9077.75,60529.688,0
"Thailand",1999,0.403,100,9347.06,61196.309,0
"Thailand",2000,0.407,100,9627.1,61862.93,0
"Uganda",1981,0.103,100,923,12919.1,0
"Uganda",1982,0.1,100,972,13423.2,0
"Uganda",1983,0.097,100,1014,13927.3,0
"Uganda",1984,0.097,100,897,14431.4,0
"Uganda",1985,0.045,0,886,14935.5,2
"Uganda",1986,0.113,0,858,15439.6,0
"Uganda",1987,0.144,0,877,15943.7,0
"Uganda",1988,0.146,0,902,16447.8,0
"Uganda",1989,0.157,100,929,16951.9,0
"Uganda",1990,0.191,100,932,17456,0
"Uganda",1991,0.196,100,915.41,18106,0
"Uganda",1992,0.199,100,934.83,18756,0
"Uganda",1993,0.204,100,959.19,19406,0
"Uganda",1994,0.214,100,994.53,20056,0
"Uganda",1995,0.235,100,1054.71,20706,0
"Uganda",1996,0.234,100,1091.53,21356,0
"Uganda",1997,0.249,100,1107.5,22006,0
"Uganda",1998,0.249,100,1137.64,22656,0
"Uganda",1999,0.248,100,1185.43,23306,0
"Uganda",2000,0.249,100,1191.95,23956,0
"Venezuela",1981,0.593,100,15750,15223.623,0
"Venezuela",1982,0.597,100,15423,15679.356,0
"Venezuela",1983,0.597,100,14155,16135.089,0
"Venezuela",1984,0.596,100,13597,16590.822,0
"Venezuela",1985,0.591,100,13270,17046.555,0
"Venezuela",1986,0.592,100,13751,17502.288,0
"Venezuela",1987,0.592,100,13866,17958.021,0
"Venezuela",1988,0.59,100,14308,18413.754,0
"Venezuela",1989,0.595,100,12750,18869.487,0
"Venezuela",1990,0.607,100,13251,19325.22,0
"Venezuela",1991,0.626,100,14274.53,19741.998,0
"Venezuela",1992,0.623,100,14901.62,20158.776,1
"Venezuela",1993,0.622,100,14693.9,20575.554,0
"Venezuela",1994,0.618,100,14129.28,20992.332,0
"Venezuela",1995,0.62,100,14448.28,21409.11,0
"Venezuela",1996,0.62,100,14211.81,21825.888,0
"Venezuela",1997,0.619,100,14894.34,22242.666,0
"Venezuela",1998,0.597,100,14739.05,22659.444,0
"Venezuela",1999,0.475,100,13669.48,23076.222,0
"Venezuela",2000,0.324,100,13992.61,23493,0
"Benin",1981,0.088,100,1733,3582.7,0
"Benin",1982,0.088,100,1862,3707.4,0
"Benin",1983,0.088,100,1728,3832.1,0
"Benin",1984,0.088,100,1809,3956.8,0
"Benin",1985,0.087,100,1886,4081.5,0
"Benin",1986,0.087,100,1867,4206.2,0
"Benin",1987,0.088,100,1782,4330.9,0
"Benin",1988,0.088,100,1780,4455.6,0
"Benin",1989,0.088,100,1715,4580.3,0
"Benin",1990,0.168,0,1811,4705,0
"Benin",1991,0.385,100,1812.42,4896.4,0
"Benin",1992,0.509,100,1790.53,5087.8,0
"Benin",1993,0.509,100,1791.96,5279.2,0
"Benin",1994,0.509,100,1731.8,5470.6,0
"Benin",1995,0.524,100,1835.57,5662,0
"Benin",1996,0.52,100,1840.49,5853.4,0
"Benin",1997,0.512,100,1867.61,6044.8,0
"Benin",1998,0.512,100,1862.76,6236.2,0
"Benin",1999,0.509,100,1881.7,6427.6,0
"Benin",2000,0.512,100,1908.94,6619,0
"Burkina Faso",1981,0.111,0,1186,6522.3,0
"Burkina Faso",1982,0.111,0,1183,6726.6,2
"Burkina Faso",1983,0.114,0,1140,6930.9,2
"Burkina Faso",1984,0.118,0,1129,7135.2,0
"Burkina Faso",1985,0.117,0,1243,7339.5,0
"Burkina Faso",1986,0.118,0,1400,7543.8,0
"Burkina Faso",1987,0.118,0,1336,7748.1,2
"Burkina Faso",1988,0.111,0,1403,7952.4,0
"Burkina Faso",1989,0.109,0,1342,8156.7,0
"Burkina Faso",1990,0.11,0,1286,8361,0
"Burkina Faso",1991,0.12,100,1331.23,8683.7,0
"Burkina Faso",1992,0.254,100,1264.99,9006.4,0
"Burkina Faso",1993,0.285,100,1240.14,9329.1,0
"Burkina Faso",1994,0.285,100,1189.12,9651.8,0
"Burkina Faso",1995,0.285,100,1191.31,9974.5,0
"Burkina Faso",1996,0.285,100,1255.77,10297.2,0
"Burkina Faso",1997,0.289,100,1268.26,10619.9,0
"Burkina Faso",1998,0.293,100,1293.57,10942.6,0
"Burkina Faso",1999,0.34,100,1318.72,11265.3,0
"Burkina Faso",2000,0.367,100,1275.48,11588,0
"Cambodia",1981,0.025,100,1301,7133.7,0
"Cambodia",1982,0.019,100,1358,7379.4,0
"Cambodia",1983,0.02,100,1412,7625.1,0
"Cambodia",1984,0.02,100,1476,7870.8,0
"Cambodia",1985,0.02,100,1540,8116.5,0
"Cambodia",1986,0.02,100,1578,8362.2,0
"Cambodia",1987,0.02,100,1490,8607.9,0
"Cambodia",1988,0.02,100,1473,8853.6,0
"Cambodia",1989,0.02,100,1455,9099.3,0
"Cambodia",1990,0.026,100,1404,9345,0
"Cambodia",1991,0.028,100,1425.05,9650.1,0
"Cambodia",1992,0.04,100,1427.29,9955.2,0
"Cambodia",1993,0.098,100,1384.29,10260.3,0
"Cambodia",1994,0.14,100,1416.46,10565.4,0
"Cambodia",1995,0.141,100,1439.29,10870.5,0
"Cambodia",1996,0.141,100,1450.53,11175.6,0
"Cambodia",1997,0.138,100,1466.37,11480.7,2
"Cambodia",1998,0.133,100,1476.3,11785.8,0
"Cambodia",1999,0.126,100,1586.21,12090.9,0
"Cambodia",2000,0.125,100,1659.09,12396,0
"Mozambique",1994,0.318,100,1312.37,14850.2,0
"Mozambique",1995,0.331,100,1165.81,15396,0
"Mozambique",1996,0.328,100,1325.6,15941.8,0
"Mozambique",1997,0.325,100,1323.69,16487.6,0
"Mozambique",1998,0.326,100,1335.66,17033.4,0
"Mozambique",1999,0.322,100,1301.58,17579.2,0
"Mozambique",2000,0.314,100,1196.01,18125,0
"Nepal",1981,0.099,100,1119,15090.3,0
"Nepal",1982,0.101,100,1135,15515.6,0
"Nepal",1983,0.101,100,1076,15940.9,0
"Nepal",1984,0.101,100,1152,16366.2,0
"Nepal",1985,0.101,100,1194,16791.5,0
"Nepal",1986,0.101,100,1218,17216.8,0
"Nepal",1987,0.101,100,1208,17642.1,0
"Nepal",1988,0.101,100,1269,18067.4,0
"Nepal",1989,0.101,100,1290,18492.7,0
"Nepal",1990,0.218,100,1315,18918,0
"Nepal",1991,0.302,100,1360.78,19508,0
"Nepal",1992,0.326,100,1374.66,20098,0
"Nepal",1993,0.332,100,1385.24,20688,0
"Nepal",1994,0.332,100,1456.02,21278,0
"Nepal",1995,0.325,100,1468.08,21868,0
"Nepal",1996,0.319,100,1511.73,22458,0
"Nepal",1997,0.318,100,1558.4,23048,0
"Nepal",1998,0.318,100,1570.66,23638,0
"Nepal",1999,0.314,100,1609.18,24228,0
"Nepal",2000,0.298,100,1676.75,24818,0
"Nicaragua",1981,0.082,0,3480,2893.289,0
"Nicaragua",1982,0.071,0,3360,2981.257,0
"Nicaragua",1983,0.072,0,3437,3069.225,0
"Nicaragua",1984,0.089,100,3308,3157.193,0
"Nicaragua",1985,0.163,100,3107,3245.16,0
"Nicaragua",1986,0.163,100,3011,3333.128,0
"Nicaragua",1987,0.163,100,2922,3421.096,0
"Nicaragua",1988,0.179,100,2498,3509.064,0
"Nicaragua",1989,0.184,100,2393,3597.032,0
"Nicaragua",1990,0.402,100,2291,3685,0
"Nicaragua",1991,0.477,100,2209.79,3810,0
"Nicaragua",1992,0.482,100,2163.42,3935,0
"Nicaragua",1993,0.494,100,2114.69,4060,0
"Nicaragua",1994,0.493,100,2154.3,4185,0
"Nicaragua",1995,0.498,100,2264.09,4310,0
"Nicaragua",1996,0.465,100,2395.2,4435,0
"Nicaragua",1997,0.423,100,2482.69,4560,0
"Nicaragua",1998,0.423,100,2569.83,4685,0
"Nicaragua",1999,0.394,100,2748.13,4810,0
"Nicaragua",2000,0.395,100,2858.53,4935,0
"Niger",1981,0.087,0,1277,6267.9,0
"Niger",1982,0.087,0,1231,6442.8,0
"Niger",1983,0.087,0,1180,6617.7,1
"Niger",1984,0.087,0,956,6792.6,0
"Niger",1985,0.087,0,950,6967.5,0
"Niger",1986,0.087,0,969,7142.4,0
"Niger",1987,0.094,0,912,7317.3,0
"Niger",1988,0.104,0,939,7492.2,0
"Niger",1989,0.121,100,915,7667.1,0
"Niger",1990,0.223,100,872,7842,0
"Niger",1991,0.261,100,865.91,8152.9,0
"Niger",1992,0.238,100,785.26,8463.8,0
"Niger",1993,0.405,100,771.54,8774.7,0
"Niger",1994,0.419,100,776.8,9085.6,0
"Niger",1995,0.414,100,702.49,9396.5,0
"Niger",1996,0.198,100,712.86,9707.4,2
"Niger",1997,0.234,100,693.11,10018.3,0
"Niger",1998,0.234,100,755.25,10329.2,0
"Niger",1999,0.184,100,736.92,10640.1,2
"Niger",2000,0.401,100,693.38,10951,0
"Zambia",1981,0.144,100,1492,5927.599,0
"Zambia",1982,0.144,100,1398,6155.422,0
"Zambia",1983,0.143,100,1320,6383.244,0
"Zambia",1984,0.144,100,1269,6611.066,0
"Zambia",1985,0.144,100,1250,6838.888,0
"Zambia",1986,0.144,100,1215,7066.711,0
"Zambia",1987,0.144,100,1203,7294.533,0
"Zambia",1988,0.145,100,1239,7522.355,0
"Zambia",1989,0.145,100,1215,7750.178,0
"Zambia",1990,0.155,100,1285,7978,1
"Zambia",1991,0.184,100,1279.75,8200.7,0
"Zambia",1992,0.355,100,1308.85,8423.4,0
"Zambia",1993,0.364,100,1312.34,8646.1,0
"Zambia",1994,0.389,100,1142.2,8868.8,0
"Zambia",1995,0.389,100,1180.94,9091.5,0
"Zambia",1996,0.388,100,1260.73,9314.2,0
"Zambia",1997,0.387,100,1311.36,9536.9,1
"Zambia",1998,0.387,100,1308.95,9759.6,0
"Zambia",1999,0.387,100,1373.85,9982.3,0
"Zambia",2000,0.391,100,1428.5,10205,0
"Zimbabwe",1981,0.195,100,2243,7468.571,0
"Zimbabwe",1982,0.194,100,2240,7767.174,0
"Zimbabwe",1983,0.194,100,2190,8065.778,0
"Zimbabwe",1984,0.193,100,2067,8364.381,0
"Zimbabwe",1985,0.193,100,2128,8662.984,0
"Zimbabwe",1986,0.192,100,2107,8961.587,0
"Zimbabwe",1987,0.221,100,2004,9260.19,0
"Zimbabwe",1988,0.226,100,2114,9558.794,0
"Zimbabwe",1989,0.227,100,2181,9857.397,0
"Zimbabwe",1990,0.221,100,2160,10156,0
"Zimbabwe",1991,0.232,100,2222.26,10322.4,0
"Zimbabwe",1992,0.232,100,1971.45,10488.8,0
"Zimbabwe",1993,0.232,100,1948.91,10655.2,0
"Zimbabwe",1994,0.232,100,2110.71,10821.6,0
"Zimbabwe",1995,0.233,100,2102.86,10988,0
"Zimbabwe",1996,0.235,100,2292.49,11154.4,0
"Zimbabwe",1997,0.234,100,2326.54,11320.8,0
"Zimbabwe",1998,0.234,100,2369.02,11487.2,0
"Zimbabwe",1999,0.234,100,2323.01,11653.6,0
"Zimbabwe",2000,0.195,100,2211.2,11820,0
"Guinea",1981,0.038,100,859,4614.1,0
"Guinea",1982,0.038,100,858,4781.2,0
"Guinea",1983,0.039,100,850,4948.3,0
"Guinea",1984,0.035,0,824,5115.4,2
"Guinea",1985,0.044,0,821,5282.5,1
"Guinea",1986,0.044,0,819,5449.6,0
"Guinea",1987,0.042,0,826,5616.7,0
"Guinea",1988,0.042,0,856,5783.8,0
"Guinea",1989,0.043,0,869,5950.9,0
"Guinea",1990,0.05,0,861,6118,0
"Guinea",1991,0.078,0,827.01,6341.2,0
"Guinea",1992,0.082,0,833.23,6564.4,0
"Guinea",1993,0.083,100,862.73,6787.6,0
"Guinea",1994,0.106,100,882.49,7010.8,0
"Guinea",1995,0.106,100,906.26,7234,0
"Guinea",1996,0.109,100,927.13,7457.2,1
"Guinea",1997,0.106,100,976.5,7680.4,0
"Guinea",1998,0.107,100,1010.79,7903.6,0
"Guinea",1999,0.109,100,1031.38,8126.8,0
"Guinea",2000,0.108,100,1046.57,8350,0
"Ivory Coast",1981,0.145,100,3242,8982.8,0
"Ivory Coast",1982,0.145,100,3131,9372.6,0
"Ivory Coast",1983,0.145,100,2901,9762.4,0
"Ivory Coast",1984,0.145,100,2703,10152.2,0
"Ivory Coast",1985,0.145,100,2735,10542,0
"Ivory Coast",1986,0.146,100,2718,10931.8,0
"Ivory Coast",1987,0.146,100,2579,11321.6,0
"Ivory Coast",1988,0.146,100,2444,11711.4,0
"Ivory Coast",1989,0.146,100,2343,12101.2,0
"Ivory Coast",1990,0.17,100,2083,12491,0
"Ivory Coast",1991,0.197,100,2036.3,12930.4,0
"Ivory Coast",1992,0.198,100,2011.57,13369.8,0
"Ivory Coast",1993,0.214,100,1983.23,13809.2,0
"Ivory Coast",1994,0.193,100,1951.54,14248.6,0
"Ivory Coast",1995,0.202,100,2035.17,14688,0
"Ivory Coast",1996,0.254,100,2179.04,15127.4,0
"Ivory Coast",1997,0.255,100,2288.81,15566.8,0
"Ivory Coast",1998,0.256,100,2393.5,16006.2,0
"Ivory Coast",1999,0.286,0,2417.46,16445.6,2
"Ivory Coast",2000,0.171,100,2352.86,16885,1
"Mauritania",1981,0.046,0,1714,1583,0
"Mauritania",1982,0.044,0,1548,1621,1
"Mauritania",1983,0.044,0,1553,1659,0
"Mauritania",1984,0.044,0,1486,1697,2
"Mauritania",1985,0.048,0,1502,1735,0
"Mauritania",1986,0.048,0,1553,1773,0
"Mauritania",1987,0.049,0,1551,1811,0
"Mauritania",1988,0.049,0,1533,1849,0
"Mauritania",1989,0.048,0,1559,1887,0
"Mauritania",1990,0.048,0,1511,1925,0
"Mauritania",1991,0.054,0,1547.54,1982.6,0
"Mauritania",1992,0.096,100,1559.9,2040.2,0
"Mauritania",1993,0.125,100,1668.72,2097.8,0
"Mauritania",1994,0.128,100,1733,2155.4,0
"Mauritania",1995,0.128,100,1686.2,2213,0
"Mauritania",1996,0.137,100,1873.05,2270.6,0
"Mauritania",1997,0.132,100,1799.83,2328.2,0
"Mauritania",1998,0.133,100,1841.21,2385.8,0
"Mauritania",1999,0.133,100,1954.23,2443.4,0
"Mauritania",2000,0.14,100,1934.74,2501,0
"Canada",1981,0.75,100,26256,24913.03,0
"Canada",1982,0.751,100,25151,25232.76,0
"Canada",1983,0.753,100,25625,25552.49,0
"Canada",1984,0.755,100,26836,25872.22,0
"Canada",1985,0.761,100,28025,26191.95,0
"Canada",1986,0.761,100,28472,26511.68,0
"Canada",1987,0.761,100,29246,26831.41,0
"Canada",1988,0.762,100,30275,27151.14,0
"Canada",1989,0.752,100,30458,27470.87,0
"Canada",1990,0.758,100,30082,27790.6,0
"Canada",1991,0.758,100,29151.7,28121.54,0
"Canada",1992,0.754,100,29141.19,28452.48,0
"Canada",1993,0.754,100,29657.57,28783.42,0
"Canada",1994,0.76,100,30745.82,29114.36,0
"Canada",1995,0.76,100,31330.72,29445.3,0
"Canada",1996,0.766,100,31594.24,29776.24,0
"Canada",1997,0.763,100,32709.69,30107.18,0
"Canada",1998,0.761,100,33785.75,30438.12,0
"Canada",1999,0.761,100,35345.72,30769.06,0
"Canada",2000,0.762,100,36942.56,31100,0
"Australia",1981,0.832,100,23368,14849.91,0
"Australia",1982,0.832,100,22972,15083.92,0
"Australia",1983,0.833,100,22697,15317.93,0
"Australia",1984,0.84,100,24009,15551.94,0
"Australia",1985,0.841,100,24927,15785.95,0
"Australia",1986,0.841,100,25116,16019.96,0
"Australia",1987,0.841,100,25971,16253.97,0
"Australia",1988,0.841,100,26702,16487.98,0
"Australia",1989,0.841,100,27407,16721.99,0
"Australia",1990,0.847,100,27373,16956,0
"Australia",1991,0.848,100,26861.28,17165.7,0
"Australia",1992,0.848,100,27560.18,17375.4,0
"Australia",1993,0.848,100,28622.48,17585.1,0
"Australia",1994,0.848,100,29844.17,17794.8,0
"Australia",1995,0.848,100,30690.06,18004.5,0
"Australia",1996,0.848,100,31740.47,18214.2,0
"Australia",1997,0.842,100,32857.99,18423.9,0
"Australia",1998,0.842,100,34337.14,18633.6,0
"Australia",1999,0.839,100,35551.02,18843.3,0
"Australia",2000,0.844,100,36603.04,19053,0
"Botswana",1981,0.526,100,2528,936.928,0
"Botswana",1982,0.532,100,2640,973.381,0
"Botswana",1983,0.532,100,2848,1009.833,0
"Botswana",1984,0.551,100,3124,1046.286,0
"Botswana",1985,0.56,100,3301,1082.738,0
"Botswana",1986,0.561,100,3432,1119.19,0
"Botswana",1987,0.561,100,3601,1155.643,0
"Botswana",1988,0.567,100,3920,1192.095,0
"Botswana",1989,0.569,100,5066,1228.548,0
"Botswana",1990,0.584,100,5267,1265,0
"Botswana",1991,0.584,100,5616.01,1306.5,0
"Botswana",1992,0.584,100,5733.63,1348,0
"Botswana",1993,0.584,100,5787.11,1389.5,0
"Botswana",1994,0.584,100,5946.43,1431,0
"Botswana",1995,0.592,100,6318.48,1472.5,0
"Botswana",1996,0.592,100,6647.77,1514,0
"Botswana",1997,0.606,100,7152.15,1555.5,0
"Botswana",1998,0.609,100,7185.27,1597,0
"Botswana",1999,0.608,100,7876.14,1638.5,0
"Botswana",2000,0.608,100,8044.14,1680,0
"Burundi",1981,0.089,0,1014,4420.111,0
"Burundi",1982,0.103,100,985,4540.667,0
"Burundi",1983,0.128,100,991,4661.222,0
"Burundi",1984,0.132,100,968,4781.778,0
"Burundi",1985,0.142,100,1057,4902.334,0
"Burundi",1986,0.143,100,1078,5022.89,0
"Burundi",1987,0.093,0,1095,5143.446,2
"Burundi",1988,0.091,0,1119,5264.001,0
"Burundi",1989,0.091,0,1111,5384.557,0
